network,sd_method,method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN
SF-2,Ensemble: BC-DC,LN,1.0,0.9594549213078566,0.5133333333333333,0.571933621933622,0.5410513812619944,59,7116,46,277
SF-2,Ensemble: BC-DC,LN,0.6,0.9540108302515315,0.7033333333333334,0.5034506137137716,0.5868384298257456,96,7046,116,240
SF-2,Ensemble: BC-DC,GN,,0.9519547233485446,0.4166666666666667,0.3883312047679863,0.4020002397396709,53,7065,97,283
SF-2,Ensemble: BC-DC,GN,1.0,0.9576117459455352,0.41777777777777775,0.48800928603560184,0.4501707811911943,54,7107,55,282
SF-2,Ensemble: BC-DC,GN,0.55,0.9508768571514463,0.6822222222222223,0.4193392050606198,0.5194127485872838,104,7014,148,232
SF-2,Ensemble: BC-DC,LV,,0.9590769762131117,0.46111111111111114,0.5345894845894846,0.49513910565440067,57,7115,47,279
SF-2,Ensemble: BC-DC,LV,1.0,0.9590769762131117,0.46111111111111114,0.5345894845894846,0.49513910565440067,57,7115,47,279
SF-2,Ensemble: BC-DC,LV,0.75,0.9545246460478276,0.6266666666666667,0.46438479095341845,0.533456908865264,72,7069,93,264
SF-2,Ensemble: BC-DC,CNM,,0.9560347858124802,0.4311111111111111,0.40580808080808084,0.4180770958635903,35,7111,51,301
SF-2,Ensemble: BC-DC,CNM,1.0,0.9556414726977525,0.4311111111111111,0.3946538029871363,0.41207766667055823,35,7108,54,301
SF-2,Ensemble: BC-DC,CNM,0.85,0.9517690972207402,0.5611111111111111,0.3536255303068168,0.4338368121345598,49,7066,96,287
SF-2,Ensemble: BC-DC,LP,,0.9597143290591936,0.20333333333333337,1.0,0.3379501385041552,9,7162,0,327
SF-2,Ensemble: BC-DC,LP,1.0,0.9597143290591936,0.20333333333333337,1.0,0.3379501385041552,9,7162,0,327
SF-2,Ensemble: BC-DC,LP,0.55,0.9628085401300989,0.6000000000000001,0.7759259259259259,0.6767160161507403,48,7149,13,288
SF-2,Ensemble: BC-DC,IP,,0.9597143290591936,0.20333333333333337,1.0,0.3379501385041552,9,7162,0,327
SF-2,Ensemble: BC-DC,IP,1.0,0.9597143290591936,0.20333333333333337,1.0,0.3379501385041552,9,7162,0,327
SF-2,Ensemble: BC-DC,IP,0.55,0.9628085401300989,0.6000000000000001,0.7759259259259259,0.6767160161507403,48,7149,13,288
SF-2,Ensemble: BC-DC,SRC,,0.8241772109131015,0.38,0.10067544116089401,0.15917879036526134,136,6040,1122,200
SF-2,Ensemble: BC-DC,SRC,1.0,0.7994989135369557,0.3888888888888889,0.09042278643444616,0.1467288144942757,144,5848,1314,192
SF-2,Ensemble: BC-DC,SRC,0.95,0.798101730996795,0.4655555555555555,0.09478437239020043,0.15750221943982617,155,5827,1335,181
SF-2,Ensemble: BC-DC,WP,,0.8811566937653994,0.21000000000000005,0.029472036996149635,0.05168977427866399,15,6575,587,321
SF-2,Ensemble: BC-DC,WP,1.0,0.8754668526080593,0.21000000000000005,0.02768138324524548,0.048914983598050354,15,6531,631,321
SF-2,Ensemble: BC-DC,WP,0.55,0.7728116543064704,0.5622222222222222,0.04227145255933198,0.07863093026757366,59,5723,1439,277
SF-2,Ensemble: BC-DC,BLOCD,,0.955956673222253,0.3672222222222222,0.669400352733686,0.47426843872787405,16,7128,34,320
SF-2,Ensemble: BC-DC,BLOCD,1.0,0.9562556194919382,0.3672222222222222,0.6748015873015872,0.4756170371216641,16,7130,32,320
SF-2,Ensemble: BC-DC,BLOCD,0.55,0.9425518724465289,0.6294444444444445,0.509366010036508,0.5630745730244361,49,6997,165,287
SW-1,Ensemble: BC-DC,LN,,0.9002821850962933,0.11555555555555556,0.07992424242424241,0.09449252895836023,10,2058,99,161
SW-1,Ensemble: BC-DC,LN,1.0,0.9002821850962933,0.11555555555555556,0.07992424242424241,0.09449252895836023,10,2058,99,161
SW-1,Ensemble: BC-DC,LN,0.65,0.7678857579171443,0.47777777777777786,0.07974116253090939,0.13667178880179415,50,1705,452,121
SW-1,Ensemble: BC-DC,GN,,0.9058672239999195,0.16666666666666669,0.15360442027108695,0.15986917181083826,15,2072,85,156
SW-1,Ensemble: BC-DC,GN,1.0,0.9105913506648035,0.16666666666666669,0.15830527497194166,0.1623784032694411,15,2079,78,156
SW-1,Ensemble: BC-DC,GN,0.85,0.8918142280275911,0.31333333333333335,0.17834837352381214,0.22731165138519469,30,2033,124,141
SW-1,Ensemble: BC-DC,LV,,0.9003048106102575,0.11333333333333334,0.0757716049382716,0.09082204450247539,9,2057,100,162
SW-1,Ensemble: BC-DC,LV,1.0,0.9003048106102575,0.11333333333333334,0.0757716049382716,0.09082204450247539,9,2057,100,162
SW-1,Ensemble: BC-DC,LV,0.7,0.8092898935109905,0.43333333333333335,0.08958510131996379,0.14847520377713475,45,1798,359,126
SW-1,Ensemble: BC-DC,CNM,,0.9111046650582514,0.12666666666666665,0.19282106782106784,0.15289477051858208,15,2089,68,156
SW-1,Ensemble: BC-DC,CNM,1.0,0.9098700971570168,0.12666666666666665,0.19282106782106784,0.15289477051858208,15,2088,69,156
SW-1,Ensemble: BC-DC,CNM,0.8,0.8719898132023679,0.3400000000000001,0.15045850564164678,0.20860436236592433,30,2000,157,141
SW-1,Ensemble: BC-DC,LP,,0.8604986393793714,0.23111111111111113,0.17153631834918384,0.1969164396888243,14,1992,165,157
SW-1,Ensemble: BC-DC,LP,1.0,0.8710314236317082,0.2555555555555556,0.18606114960604125,0.21534040673338228,16,1999,158,155
SW-1,Ensemble: BC-DC,LP,0.6,0.8012248936278877,0.4666666666666667,0.17587608089148166,0.2554709541985677,60,1820,337,111
SW-1,Ensemble: BC-DC,IP,,0.8651400419312807,0.18666666666666668,0.06780337584935286,0.09947442169149714,15,1976,181,156
SW-1,Ensemble: BC-DC,IP,1.0,0.8611726110994902,0.18666666666666668,0.06581463356825674,0.09731729244616165,15,1969,188,156
SW-1,Ensemble: BC-DC,IP,0.95,0.8514373346178217,0.3155555555555556,0.09045365946893962,0.14060348243097007,25,1944,213,146
SW-1,Ensemble: BC-DC,SRC,,0.8084054630674375,0.10222222222222223,0.05104751215862327,0.06809159228793586,19,1870,287,152
SW-1,Ensemble: BC-DC,SRC,1.0,0.8078514463131733,0.1088888888888889,0.05668705965272326,0.07455902858272823,22,1865,292,149
SW-1,Ensemble: BC-DC,SRC,0.65,0.7243303828707908,0.31333333333333335,0.059476184298879325,0.09997529676106791,48,1626,531,123
SW-1,Ensemble: BC-DC,WP,,0.8653796506152481,0.08444444444444445,0.025778488821967083,0.03949904257994716,5,1993,164,166
SW-1,Ensemble: BC-DC,WP,1.0,0.8686966527564922,0.08444444444444445,0.027894890938369204,0.04193666555177652,5,2000,157,166
SW-1,Ensemble: BC-DC,WP,0.7,0.7788071104221927,0.4000000000000001,0.07201961816926573,0.12206207606132095,39,1751,406,132
SW-1,Ensemble: BC-DC,BLOCD,,0.9090184063200127,0.20111111111111113,0.17705026455026457,0.1883152416819212,17,2075,82,154
SW-1,Ensemble: BC-DC,BLOCD,1.0,0.9102529742212473,0.21333333333333335,0.17705026455026457,0.19350568675950713,17,2076,81,154
SW-1,Ensemble: BC-DC,BLOCD,0.75,0.850236989837292,0.4911111111111112,0.1675859266703844,0.24989731525399553,47,1924,233,124
SW-2,Ensemble: BC-DC,LN,,0.9181610824197245,0.2577777777777778,0.12997976968565203,0.17281879568724448,22,4346,136,314
SW-2,Ensemble: BC-DC,LN,1.0,0.9181610824197245,0.2577777777777778,0.12997976968565203,0.17281879568724448,22,4346,136,314
SW-2,Ensemble: BC-DC,LN,0.85,0.8939995704400913,0.41111111111111115,0.11160936062266119,0.175557877439903,35,4216,266,301
SW-2,Ensemble: BC-DC,GN,,0.9188863286311084,0.4222222222222222,0.26445868945868944,0.3252175316069103,36,4374,108,300
SW-2,Ensemble: BC-DC,GN,1.0,0.9251575028608586,0.4222222222222222,0.2828331770282234,0.3387491327631364,36,4386,96,300
SW-2,Ensemble: BC-DC,GN,0.95,0.9203510817890564,0.4344444444444444,0.24785353535353533,0.31563508806559987,38,4364,118,298
SW-2,Ensemble: BC-DC,LV,,0.9162620462292852,0.21000000000000002,0.09194324194324194,0.1278921209417912,15,4339,143,321
SW-2,Ensemble: BC-DC,LV,1.0,0.9147588243400242,0.21000000000000002,0.09022089022089022,0.1262163131449445,15,4337,145,321
SW-2,Ensemble: BC-DC,LV,0.85,0.8861725428503284,0.33111111111111113,0.10374386567197025,0.1579871380924455,39,4193,289,297
SW-2,Ensemble: BC-DC,CNM,,0.9243149742170369,0.22444444444444445,0.19393177628471744,0.20807544803807132,19,4389,93,317
SW-2,Ensemble: BC-DC,CNM,1.0,0.9229187938881742,0.22444444444444445,0.19393177628471744,0.20807544803807132,19,4386,96,317
SW-2,Ensemble: BC-DC,CNM,0.75,0.8665758995043112,0.42333333333333334,0.15361598157128067,0.22542973482027126,55,4162,320,281
SW-2,Ensemble: BC-DC,LP,,0.8546632363948712,0.37888888888888883,0.10213857193262792,0.1609021238253606,46,4123,359,290
SW-2,Ensemble: BC-DC,LP,1.0,0.8720571613860086,0.32333333333333336,0.09904829612640606,0.15164303328485823,45,4142,340,291
SW-2,Ensemble: BC-DC,LP,0.95,0.8663700288738336,0.3244444444444445,0.09431354013802401,0.14614409878861126,46,4118,364,290
SW-2,Ensemble: BC-DC,IP,,0.8702422263131135,0.16555555555555557,0.07930231433104996,0.10723722061290762,37,4150,332,299
SW-2,Ensemble: BC-DC,IP,1.0,0.8677361204393989,0.16555555555555557,0.07797934429668665,0.106021056322758,37,4141,341,299
SW-2,Ensemble: BC-DC,IP,0.7,0.7772377839117944,0.3611111111111111,0.06557653054964645,0.11099648312955784,79,3635,847,257
SW-2,Ensemble: BC-DC,SRC,,0.8306846393845029,0.2755555555555556,0.07358031794177974,0.11614656027923913,47,3985,497,289
SW-2,Ensemble: BC-DC,SRC,1.0,0.8245554446363127,0.27666666666666667,0.0731368261744184,0.1156907939592716,48,3960,522,288
SW-2,Ensemble: BC-DC,SRC,0.95,0.8149742381551474,0.28,0.06807522757596361,0.10952266757972567,51,3902,580,285
SW-2,Ensemble: BC-DC,WP,,0.881053665481789,0.20111111111111113,0.06061489514935387,0.09315336360757717,16,4224,258,320
SW-2,Ensemble: BC-DC,WP,1.0,0.8889848644825675,0.25666666666666665,0.06837807007543246,0.10798742041029277,17,4238,244,319
SW-2,Ensemble: BC-DC,WP,0.95,0.8828445404749656,0.26,0.06834504544374084,0.10823803838037391,20,4200,282,316
SW-2,Ensemble: BC-DC,BLOCD,,0.9172626082133948,0.3322222222222222,0.2026985069859466,0.25177916934227285,26,4336,146,310
SW-2,Ensemble: BC-DC,BLOCD,1.0,0.9170438855537273,0.3322222222222222,0.211738778401519,0.2586373927929021,26,4335,147,310
SW-2,Ensemble: BC-DC,BLOCD,0.95,0.9111161383479917,0.3738888888888888,0.19377143744203634,0.25525471512825326,32,4303,179,304
Social,Ensemble: BC-DC,LN,,0.9352976571597416,0.17970759127897096,0.6207217679439901,0.27872144490034084,122,59369,64,4093
Social,Ensemble: BC-DC,LN,1.0,0.935180244249022,0.18005893076074522,0.5833249059371766,0.27517705720228075,126,59357,76,4089
Social,Ensemble: BC-DC,LN,0.6,0.9355060963353424,0.28531745176729767,0.5753960321426589,0.3814754450044893,200,59305,128,4015
Social,Ensemble: BC-DC,LV,,0.9354401985905797,0.22226350620736104,0.680054546902373,0.33502889028065946,116,59384,49,4099
Social,Ensemble: BC-DC,LV,1.0,0.9355272663989518,0.22217567133691749,0.7097360881674608,0.338414211973258,115,59390,43,4100
Social,Ensemble: BC-DC,LV,0.55,0.9357265303294038,0.32982158774695575,0.6228677105870088,0.4312743254729065,196,59323,110,4019
Social,Ensemble: BC-DC,BLOCD,,0.9341893117199391,0.18060414137956074,0.49564495823553795,0.2647412977324102,63,59357,76,4152
Social,Ensemble: BC-DC,BLOCD,1.0,0.9343478100515108,0.17955012293423797,0.5206715307205504,0.2670201267306764,66,59364,69,4149
Social,Ensemble: BC-DC,BLOCD,0.7,0.9337768126204953,0.24265681064722489,0.4837792122840524,0.32320071418424284,79,59315,118,4136
Social,Ensemble: BC-DC,GN,,0.9769179831297432,0.30284675953967294,0.15077536144819575,0.20132100054366686,52,34219,582,241
Social,Ensemble: BC-DC,GN,1.0,0.9904840175785731,0.2996971532404603,0.31391449052739373,0.3066411145469791,50,34706,95,243
Social,Ensemble: BC-DC,GN,0.85,0.9898063620092724,0.3261053906723198,0.2821893734088856,0.3025621172264338,58,34674,127,235
Social,Ensemble: BC-DC,IP,,0.9295052196375961,0.3279359975868021,0.2238199597698901,0.2660546598848122,548,52327,1680,2402
Social,Ensemble: BC-DC,IP,1.0,0.9371803231764588,0.3255644560848258,0.27035701722291916,0.2954034690924491,524,52786,1221,2426
Social,Ensemble: BC-DC,IP,0.85,0.935054879766391,0.36436361481722657,0.2632846955245193,0.30568508448667187,565,52626,1381,2385
Social,Ensemble: BC-DC,SRC,,0.4782327883710953,0.10670300827781143,0.002505732075311295,0.004896478972459342,55,20097,21651,365
Social,Ensemble: BC-DC,SRC,1.0,0.9583467259404935,0.10670300827781143,0.03739885855158793,0.05538541313049302,55,40354,1394,365
Social,Ensemble: BC-DC,SRC,0.95,0.9573060152481704,0.10670300827781143,0.03623331855596476,0.05409687201918628,55,40310,1438,365
Social,Ensemble: BC-DC,CNM,,0.9886042826878462,0.2869473046638401,0.1334630647130647,0.18218802142463722,23,27537,176,143
Social,Ensemble: BC-DC,CNM,1.0,0.9911249175283043,0.2869473046638401,0.19157386673122312,0.22975620720099788,23,27607,106,143
Social,Ensemble: BC-DC,CNM,0.7,0.9910896067938411,0.4506359781950333,0.237241188556978,0.3108386794646096,36,27593,120,130
Social,Ensemble: BC-DC,WP,,0.7550716417620745,0.2214819301433475,0.006730070178319028,0.013063195020360761,23,15717,4929,130
Social,Ensemble: BC-DC,WP,1.0,0.9831121744623879,0.2214819301433475,0.08709161873906,0.12502186196773696,23,20424,222,130
Social,Ensemble: BC-DC,WP,0.75,0.9820833638794598,0.28063799717343024,0.09634809634809634,0.1434479268878308,28,20398,248,125
Social,Ensemble: BC-DC,LP,,0.991667468339315,0.07692307692307693,0.021904761904761906,0.03409933283914011,2,13609,90,24
Social,Ensemble: BC-DC,LP,1.0,0.9959249877559824,0.07692307692307693,0.05964912280701754,0.06719367588932808,2,13667,32,24
Social,Ensemble: BC-DC,LP,0.95,0.9959249877559824,0.07692307692307693,0.05964912280701754,0.06719367588932808,2,13667,32,24
Karate club,Ensemble: BC-DC,LN,,0.8856008184914423,0.6666666666666666,0.6666666666666666,0.6666666666666666,17,142,10,10
Karate club,Ensemble: BC-DC,LN,1.0,0.8890108781674867,0.6666666666666666,0.7037037037037037,0.6846846846846847,17,142,10,10
Karate club,Ensemble: BC-DC,LN,0.55,0.8725499728176924,0.7870370370370371,0.6817460317460318,0.7306175952609671,20,135,17,7
Karate club,Ensemble: BC-DC,GN,,0.8996792243827135,0.6666666666666666,0.7592592592592592,0.7099567099567099,17,145,7,10
Karate club,Ensemble: BC-DC,GN,1.0,0.9089372372751323,0.6296296296296297,0.8611111111111112,0.7273982056590751,16,147,5,11
Karate club,Ensemble: BC-DC,GN,0.55,0.9196161083659027,0.7500000000000001,0.8814814814814815,0.8104426787741204,19,146,6,8
Karate club,Ensemble: BC-DC,LV,,0.8894147010238603,0.7222222222222222,0.6666666666666666,0.6933333333333334,18,142,10,9
Karate club,Ensemble: BC-DC,LV,1.0,0.8938417960418827,0.7222222222222222,0.7203703703703703,0.7212951076879189,18,142,10,9
Karate club,Ensemble: BC-DC,LV,0.95,0.8938417960418827,0.7222222222222222,0.7203703703703703,0.7212951076879189,18,142,10,9
Karate club,Ensemble: BC-DC,CNM,,0.8928524577408081,0.6388888888888888,0.7037037037037037,0.6697318007662835,16,144,8,11
Karate club,Ensemble: BC-DC,CNM,1.0,0.8880215398664122,0.6296296296296297,0.7388888888888889,0.6798977597353781,16,143,9,11
Karate club,Ensemble: BC-DC,CNM,0.55,0.8945574875788304,0.7870370370370371,0.7428571428571429,0.7643091820854229,20,140,12,7
Karate club,Ensemble: BC-DC,LP,,0.8844364205037841,0.5925925925925926,0.7592592592592592,0.6656519533231862,14,147,5,13
Karate club,Ensemble: BC-DC,LP,1.0,0.9017785449786166,0.5925925925925926,0.8518518518518519,0.6989553656220322,14,150,2,13
Karate club,Ensemble: BC-DC,LP,0.55,0.9164757818980759,0.7407407407407408,0.7777777777777778,0.7588075880758808,19,148,4,8
Karate club,Ensemble: BC-DC,IP,,0.9187369035711117,0.6666666666666666,0.8148148148148148,0.7333333333333333,17,147,5,10
Karate club,Ensemble: BC-DC,IP,1.0,0.9090750678223196,0.6666666666666666,0.787037037037037,0.7218683651804669,17,145,7,10
Karate club,Ensemble: BC-DC,IP,0.55,0.9114957891972895,0.8518518518518517,0.7650793650793651,0.8061372891215823,22,140,12,5
Karate club,Ensemble: BC-DC,SRC,,0.7131160358751928,0.6111111111111112,0.3131834215167548,0.4141317771523372,16,113,39,11
Karate club,Ensemble: BC-DC,SRC,1.0,0.8647932402587583,0.7407407407407407,0.5222222222222223,0.6125773867709351,20,136,16,7
Karate club,Ensemble: BC-DC,SRC,0.65,0.8647932402587583,0.7407407407407407,0.5222222222222223,0.6125773867709351,20,136,16,7
Karate club,Ensemble: BC-DC,WP,,0.9108548796707814,0.7222222222222222,0.7777777777777778,0.7489711934156379,18,145,7,9
Karate club,Ensemble: BC-DC,WP,1.0,0.9080580324803414,0.7222222222222222,0.7666666666666667,0.7437810945273632,18,144,8,9
Karate club,Ensemble: BC-DC,WP,0.6,0.9194248980671558,0.8518518518518517,0.7425925925925926,0.793478728438078,22,142,10,5
Karate club,Ensemble: BC-DC,BLOCD,,0.9190028958802982,0.7222222222222222,0.8703703703703703,0.7894056847545219,18,148,4,9
Karate club,Ensemble: BC-DC,BLOCD,1.0,0.9379227445215091,0.712962962962963,1.0,0.8324324324324325,17,152,0,10
Karate club,Ensemble: BC-DC,BLOCD,0.55,0.9444586922339274,0.8194444444444444,0.9259259259259258,0.869437076333628,20,150,2,7
