method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
leiden,0.3,0.5180705657080681,0.6630940059218047,0.07256954269158301,0.1308218379501738,2178,30770,28663,2037,"[630, 89, 619, 94, 94, 10, 10, 10, 622, 3194, 3571, 3113, 3697, 3516, 3451, 3489, 3550, 3189, 2232, 3381, 3037, 3386, 3431, 3183, 3578, 3515, 2920, 635, 38, 646, 33, 33, 3, 3, 3, 643]"
louvain,0.3,0.5520034535617168,0.6311731860516524,0.07555098794881661,0.13494870991344615,2052,33057,26376,2163,"[593, 94, 550, 90, 88, 10, 10, 8, 609, 3411, 3923, 3574, 3945, 3739, 3762, 3723, 3586, 3394, 2015, 3029, 2576, 3138, 3208, 2872, 3344, 3479, 2715, 672, 33, 715, 37, 39, 3, 3, 5, 656]"
greedy_modularity,0.3,0.5489504456133775,0.6656541849112886,0.06004141124254097,0.1101476069949999,1448,29389,23894,1502,"[619, 79, 81, 97, 11, 9, 11, 541, 3386, 3689, 3796, 3858, 3660, 4011, 3731, 3258, 2040, 3263, 3287, 3089, 2974, 3056, 3334, 2851, 646, 48, 46, 30, 2, 4, 2, 724]"
label_propagation,0.3,0.89812005513849,0.5835987664813409,0.2448390043920948,0.34495708904990463,1217,55935,3498,2998,"[398, 84, 272, 83, 84, 11, 11, 11, 263, 5105, 6576, 5902, 6731, 6490, 6046, 6605, 6601, 5879, 321, 376, 248, 352, 457, 588, 462, 464, 230, 867, 43, 993, 44, 43, 2, 2, 2, 1002]"
infomap,0.3,0.4020586499992691,0.6745847860534612,0.07118469295349608,0.12878003784831077,2750,22858,36575,1465,"[859, 97, 771, 99, 107, 10, 7, 6, 794, 2143, 2442, 2621, 2578, 2670, 2558, 2740, 2575, 2531, 3283, 4510, 3529, 4505, 4277, 4076, 4327, 4490, 3578, 406, 30, 494, 28, 20, 3, 6, 7, 471]"
df_node_similarity,0.3,0.913676216669605,0.7748997360431801,0.3115548156266975,0.444424930653642,1151,56994,2439,3064,"[372, 83, 244, 82, 83, 11, 11, 11, 254, 5213, 6660, 6047, 6838, 6658, 6117, 6739, 6730, 5992, 213, 292, 103, 245, 289, 517, 328, 335, 117, 893, 44, 1021, 45, 44, 2, 2, 2, 1011]"
walktrap,0.3,0.6338646051240181,0.7198827077293356,0.0408068512624974,0.07723557194524416,637,26296,14655,921,"[90, 420, 94, 11, 11, 11, 4612, 3951, 4431, 4144, 4559, 4599, 2340, 2199, 2652, 2490, 2508, 2466, 37, 845, 33, 2, 2, 2]"
eigenvector,0.3,0.5607161249647065,0.6031859159897504,0.07010423276439863,0.12560969719517787,1205,22698,17274,1491,"[540, 97, 12, 8, 6, 542, 3781, 4234, 4300, 3369, 3191, 3823, 2369, 2713, 2334, 3698, 3874, 2286, 725, 30, 1, 5, 7, 723]"
surprise_communities,0.3,0.6108972842584189,0.9743589743589745,0.004690100497171165,0.009335265468149638,38,12686,8080,1,"[12, 13, 13, 3829, 4456, 4401, 2805, 2611, 2664, 1, 0, 0]"
leiden,0.35,0.5215617159067696,0.6405680591233485,0.0726763492046287,0.13054192198523998,2150,31024,28409,2065,"[621, 88, 609, 93, 92, 9, 9, 10, 619, 3214, 3604, 3237, 3706, 3527, 3470, 3500, 3572, 3194, 2212, 3348, 2913, 3377, 3420, 3164, 3567, 3493, 2915, 644, 39, 656, 34, 35, 4, 4, 3, 646]"
