method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
surprise_communities,0.4,0.6500298018175942,0.8461538461538461,0.004590615971295283,0.00913169002739956,22,8913,4786,4,"[11, 11, 4104, 4809, 2530, 2256, 2, 2]"
walktrap,0.4,0.43696223724355315,0.8846153846153846,0.003317499707073547,0.006610209692985159,23,5894,7805,3,"[11, 12, 4132, 1762, 2502, 5303, 2, 1]"
df_node_similarity,0.45,0.07507092156759072,0.9930610452349584,0.06992593485377019,0.1306520648994597,4136,683,58750,79,"[1250, 127, 1233, 127, 127, 13, 13, 13, 1233, 37, 81, 81, 80, 84, 77, 54, 85, 104, 5389, 6871, 6069, 7003, 6863, 6557, 7013, 6980, 6005, 15, 0, 32, 0, 0, 0, 0, 0, 32]"
leiden,0.45,0.5084091391719316,0.6714251247630227,0.07459553410617258,0.13427326763288205,2405,29906,29527,1810,"[582, 87, 933, 91, 95, 10, 11, 8, 588, 3275, 3749, 2413, 3513, 3309, 3485, 3413, 3441, 3308, 2151, 3203, 3737, 3570, 3638, 3149, 3654, 3624, 2801, 683, 40, 332, 36, 32, 3, 2, 5, 677]"
eigenvector,0.45,0.5207333806417925,0.6666666666666666,0.002973174228559783,0.005919946906753165,26,10753,10013,13,"[13, 7, 6, 4293, 3370, 3090, 2341, 3697, 3975, 0, 6, 7]"
louvain,0.45,0.5440344242209633,0.6666666666666666,0.002795222601205983,0.005567103263115504,26,11279,9487,13,"[10, 9, 7, 3817, 3958, 3504, 2817, 3109, 3561, 3, 4, 6]"
greedy_modularity,0.45,0.5562920976265234,0.8205128205128206,0.003459860057804557,0.006890664221155669,32,11544,9222,7,"[11, 10, 11, 3651, 4034, 3859, 2983, 3033, 3206, 2, 3, 2]"
label_propagation,0.45,0.9304116502745877,0.8461538461538461,0.022814890370668403,0.0444317647466361,33,19331,1435,6,"[11, 11, 11, 6069, 6623, 6639, 565, 444, 426, 2, 2, 2]"
infomap,0.45,0.43586418660877846,0.5897435897435898,0.001970639315497164,0.003928152634960877,23,9051,11715,16,"[10, 7, 6, 2798, 3300, 2953, 3836, 3767, 4112, 3, 6, 7]"
surprise_communities,0.45,0.6755578185656163,0.8076923076923077,0.004720754186652043,0.009386645838132014,21,9265,4434,5,"[11, 10, 4264, 5001, 2370, 2064, 2, 3]"
walktrap,0.45,0.6458568671902543,0.8846153846153846,0.004721897347421813,0.009393653280530307,23,8848,4851,3,"[11, 12, 4180, 4668, 2454, 2397, 2, 1]"
df_node_similarity,0.5,0.07910095763894259,0.9922705314009662,0.06842374379579216,0.12801966825756608,4127,949,58484,88,"[1248, 127, 1229, 127, 127, 13, 13, 13, 1230, 64, 110, 125, 112, 114, 101, 78, 116, 129, 5362, 6842, 6025, 6971, 6833, 6533, 6989, 6949, 5980, 17, 0, 36, 0, 0, 0, 0, 0, 35]"
leiden,0.5,0.5349303527167555,0.6174882365912836,0.07141438862001165,0.128022577596334,1941,32095,27338,2274,"[574, 84, 533, 91, 92, 10, 10, 8, 539, 3314, 3913, 3634, 3596, 3615, 3542, 3493, 3573, 3415, 2112, 3039, 2516, 3487, 3332, 3092, 3574, 3492, 2694, 691, 43, 732, 36, 35, 3, 3, 5, 726]"
eigenvector,0.5,0.537334539896832,0.6666666666666666,0.003042915673176239,0.006058179552087533,26,11104,9662,13,"[13, 7, 6, 4317, 3537, 3250, 2317, 3530, 3815, 0, 6, 7]"
louvain,0.5,0.5530294279999826,0.641025641025641,0.0027350937311854864,0.005446946723026421,25,11469,9297,14,"[10, 8, 7, 3848, 3995, 3626, 2786, 3072, 3439, 3, 5, 6]"
greedy_modularity,0.5,0.5718284644727305,0.7948717948717948,0.0034735776427631837,0.006916928413659368,31,11872,8894,8,"[11, 9, 11, 3696, 4101, 4075, 2938, 2966, 2990, 2, 4, 2]"
label_propagation,0.5,0.9316041957909129,0.8461538461538461,0.0232560209609646,0.045267881874075946,33,19356,1410,6,"[11, 11, 11, 6074, 6629, 6653, 560, 438, 412, 2, 2, 2]"
infomap,0.5,0.4652760472189277,0.5897435897435898,0.002080483718092408,0.004146340074117809,23,9664,11102,16,"[10, 7, 6, 2977, 3566, 3121, 3657, 3501, 3944, 3, 6, 7]"
surprise_communities,0.5,0.7062342103610851,0.7692307692307693,0.00499902028627483,0.009933485567921962,20,9688,4011,6,"[10, 10, 4454, 5234, 2180, 1831, 3, 3]"
walktrap,0.5,0.6647301365816387,0.8461538461538461,0.004770077794485537,0.009486675738363828,22,9108,4591,4,"[11, 11, 4306, 4802, 2328, 2263, 2, 2]"
df_node_similarity,0.55,0.9256920927341705,0.4123644471470559,0.06463482801588083,0.11175323112224599,48,58830,603,4167,"[13, 0, 18, 0, 0, 0, 0, 0, 17, 5355, 6900, 6075, 7018, 6877, 6576, 7007, 7011, 6011, 71, 52, 75, 65, 70, 58, 60, 54, 98, 1252, 127, 1247, 127, 127, 13, 13, 13, 1248]"
leiden,0.55,0.557208910565347,0.6019552967858343,0.07414339171896157,0.13202512628917576,1800,33622,25811,2415,"[522, 81, 510, 90, 92, 10, 10, 8, 477, 3862, 4091, 3700, 3670, 3740, 3681, 3575, 3795, 3508, 1564, 2861, 2450, 3413, 3207, 2953, 3492, 3270, 2601, 743, 46, 755, 37, 35, 3, 3, 5, 788]"
eigenvector,0.55,0.5578586630525088,0.6666666666666666,0.003143092447802151,0.006256686877693988,26,11537,9229,13,"[13, 7, 6, 4361, 3692, 3484, 2273, 3375, 3581, 0, 6, 7]"
louvain,0.55,0.5835559598478198,0.6153846153846154,0.002845160273666405,0.005664133076908144,24,12093,8673,15,"[9, 8, 7, 4238, 4076, 3779, 2396, 2991, 3286, 4, 5, 6]"
greedy_modularity,0.55,0.5836183174253252,0.7948717948717948,0.0035668082326032195,0.007101748965517166,31,12120,8646,8,"[11, 9, 11, 3733, 4290, 4097, 2901, 2777, 2968, 2, 4, 2]"
label_propagation,0.55,0.9327373658925023,0.8205128205128206,0.023161259773866117,0.04505083426819818,32,19381,1385,7,"[10, 11, 11, 6076, 6640, 6665, 558, 427, 400, 3, 2, 2]"
infomap,0.55,0.4974779187106489,0.5897435897435898,0.0022060341695135403,0.004395625768374224,23,10337,10429,16,"[10, 7, 6, 3144, 3757, 3436, 3490, 3310, 3629, 3, 6, 7]"
surprise_communities,0.55,0.744144222347703,0.7692307692307693,0.005782070801943066,0.011477866019710594,20,10210,3489,6,"[10, 10, 4680, 5530, 1954, 1535, 3, 3]"
walktrap,0.55,0.6783889699819328,0.8076923076923077,0.004750302265947019,0.009445055078083336,21,9296,4403,5,"[10, 11, 4405, 4891, 2229, 2174, 3, 2]"
df_node_similarity,0.6,0.9277292281590755,0.4120570251005034,0.0667824332199272,0.1149369388149361,41,58967,466,4174,"[11, 0, 15, 0, 0, 0, 0, 0, 15, 5366, 6916, 6089, 7037, 6890, 6588, 7021, 7030, 6030, 60, 36, 61, 46, 57, 46, 46, 35, 79, 1254, 127, 1250, 127, 127, 13, 13, 13, 1250]"
leiden,0.6,0.5858534405850379,0.5630554617887724,0.07669014792846254,0.13499367873925855,1552,35678,23755,2663,"[422, 72, 448, 90, 90, 10, 9, 8, 403, 4338, 4192, 4020, 3717, 3999, 3912, 3759, 3972, 3769, 1088, 2760, 2130, 3366, 2948, 2722, 3308, 3093, 2340, 843, 55, 817, 37, 37, 3, 4, 5, 862]"
eigenvector,0.6,0.5904351147627303,0.5897435897435898,0.003108390603094945,0.006184185912721328,23,12214,8552,16,"[12, 6, 5, 4636, 3828, 3750, 1998, 3239, 3315, 1, 7, 8]"
louvain,0.6,0.6279772046282291,0.6153846153846154,0.0032106029622171474,0.006387878892232057,24,13014,7752,15,"[9, 8, 7, 4582, 4305, 4127, 2052, 2762, 2938, 4, 5, 6]"
greedy_modularity,0.6,0.6033702191486742,0.7179487179487181,0.003406091133733209,0.006780016524158896,28,12539,8227,11,"[10, 9, 9, 3788, 4607, 4144, 2846, 2460, 2921, 3, 4, 4]"
label_propagation,0.6,0.9423639256870887,0.8205128205128206,0.026157722348198537,0.050699169170539404,32,19574,1192,7,"[10, 11, 11, 6252, 6646, 6676, 382, 421, 389, 3, 2, 2]"
infomap,0.6,0.5483071558320077,0.5897435897435898,0.002442186001073187,0.004864228754172078,23,11403,9363,16,"[10, 7, 6, 3351, 4161, 3891, 3283, 2906, 3174, 3, 6, 7]"
surprise_communities,0.6,0.7869521070486559,0.6923076923076923,0.0062326132450049075,0.012354007516521734,18,10801,2898,8,"[10, 8, 4942, 5859, 1692, 1206, 3, 5]"
walktrap,0.6,0.7134805517474628,0.7692307692307692,0.0050816290679949454,0.010096559077466675,20,9778,3921,6,"[9, 11, 4649, 5129, 1985, 1936, 4, 2]"
df_node_similarity,0.65,0.9287535788586665,0.3862403297185906,0.07226214760398988,0.1217465863204136,37,59036,397,4178,"[9, 0, 15, 0, 0, 0, 0, 0, 13, 5374, 6919, 6098, 7040, 6901, 6598, 7032, 7035, 6039, 52, 33, 52, 43, 46, 36, 35, 30, 70, 1256, 127, 1250, 127, 127, 13, 13, 13, 1252]"
leiden,0.65,0.6493499450444539,0.5187064067584437,0.08585228558069319,0.1473211158151047,1233,40066,19367,2982,"[297, 64, 341, 89, 89, 10, 8, 8, 327, 4570, 4724, 5220, 4024, 4799, 4459, 3990, 4165, 4115, 856, 2228, 930, 3059, 2148, 2175, 3077, 2900, 1994, 968, 63, 924, 38, 38, 3, 5, 5, 938]"
eigenvector,0.65,0.6211858960903165,0.5128205128205129,0.0029514461791130546,0.00586911373030265,20,12861,7905,19,"[11, 5, 4, 4776, 4009, 4076, 1858, 3058, 2989, 2, 8, 9]"
