method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
louvain,0.4,0.42721719434601385,0.5092592592592593,0.14128457780418568,0.22120101778875123,14,61,91,13,"[2, 0, 1, 1, 2, 1, 2, 2, 3, 8, 8, 6, 3, 5, 10, 6, 7, 8, 9, 9, 15, 5, 15, 4, 9, 16, 9, 0, 2, 1, 2, 1, 2, 2, 2, 1]"
greedy_modularity,0.4,0.3790852766638351,0.6481481481481483,0.13842863744824527,0.22813351895383716,17,50,102,10,"[1, 2, 2, 1, 3, 0, 2, 3, 3, 7, 2, 5, 3, 5, 8, 7, 5, 8, 10, 15, 16, 5, 15, 6, 8, 18, 9, 1, 0, 0, 2, 0, 3, 2, 1, 1]"
label_propagation,0.4,0.42171600808175197,0.8333333333333334,0.18823469558763672,0.3071009308870329,22,56,96,5,"[2, 2, 2, 1, 2, 3, 2, 4, 4, 5, 2, 7, 3, 10, 5, 4, 13, 7, 12, 15, 14, 5, 10, 9, 11, 10, 10, 0, 0, 0, 2, 1, 0, 2, 0, 0]"
infomap,0.4,0.3820342561462197,0.8148148148148149,0.18258518895773798,0.29832186959256013,22,45,107,5,"[1, 2, 2, 3, 2, 2, 3, 4, 3, 7, 2, 5, 3, 5, 4, 4, 7, 8, 10, 15, 16, 5, 15, 10, 11, 16, 9, 1, 0, 0, 0, 1, 1, 1, 0, 1]"
surprise_communities,0.4,0.5794144700233451,0.25925925925925924,0.14179894179894179,0.18332844718068994,8,96,56,19,"[0, 0, 0, 1, 1, 2, 1, 1, 2, 11, 12, 11, 4, 11, 10, 9, 14, 14, 6, 5, 10, 4, 9, 4, 6, 9, 3, 2, 2, 2, 2, 2, 1, 3, 3, 2]"
walktrap,0.4,0.39982846107492764,0.6388888888888888,0.15579075064369183,0.25049837601592034,17,54,98,10,"[2, 1, 1, 2, 2, 2, 1, 3, 3, 7, 7, 6, 2, 5, 4, 8, 6, 9, 10, 10, 15, 6, 15, 10, 7, 17, 8, 0, 1, 1, 1, 1, 1, 3, 1, 1]"
df_node_similarity,0.4,0.37408406155508345,0.800925925925926,0.17525081128022302,0.2875768555919613,20,46,106,7,"[2, 2, 2, 1, 3, 1, 2, 4, 3, 5, 2, 6, 3, 5, 8, 5, 3, 9, 12, 15, 15, 5, 15, 6, 10, 20, 8, 0, 0, 0, 2, 0, 2, 2, 0, 1]"
leiden,0.45,0.4288382625828969,0.5648148148148149,0.14819766290354525,0.2347903806584362,14,62,90,13,"[1, 2, 2, 1, 2, 1, 2, 1, 2, 8, 2, 6, 3, 7, 10, 9, 9, 8, 9, 15, 15, 5, 13, 4, 6, 14, 9, 1, 0, 0, 2, 1, 2, 2, 3, 2]"
eigenvector,0.45,0.3748966136007909,0.6481481481481483,0.14477244125581723,0.23667941268463985,17,49,103,10,"[1, 2, 2, 1, 2, 1, 3, 3, 2, 7, 2, 7, 3, 7, 8, 4, 3, 8, 10, 15, 14, 5, 13, 6, 11, 20, 9, 1, 0, 0, 2, 1, 2, 1, 1, 2]"
louvain,0.45,0.43951713367366735,0.39814814814814814,0.12241462241462243,0.18725563170007617,11,67,85,16,"[1, 0, 1, 1, 2, 1, 2, 1, 2, 8, 8, 8, 3, 7, 10, 6, 9, 8, 9, 9, 13, 5, 13, 4, 9, 14, 9, 1, 2, 1, 2, 1, 2, 2, 3, 2]"
