method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
label_propagation,0.35,0.0541322318036322,0.9948668471776996,0.03851600240706319,0.07416088605689715,1528,684,39407,30,"[1236, 127, 126, 13, 13, 13, 126, 77, 121, 111, 129, 120, 5300, 6875, 6826, 6523, 6938, 6945, 29, 0, 1, 0, 0, 0]"
infomap,0.35,0.18106028531692908,0.8957799627433316,0.06549014298347905,0.12205676113778706,3631,7926,51507,584,"[1088, 114, 1086, 116, 116, 13, 12, 11, 1075, 760, 959, 884, 964, 841, 805, 1009, 940, 764, 4666, 5993, 5266, 6119, 6106, 5829, 6058, 6125, 5345, 177, 13, 179, 11, 11, 0, 1, 2, 190]"
df_node_similarity,0.35,0.07465529122000894,0.9959595959595959,0.06564412844440189,0.12317006457246774,4169,624,58809,46,"[1253, 127, 1252, 127, 127, 13, 13, 13, 1244, 55, 69, 66, 72, 96, 47, 54, 79, 86, 5371, 6883, 6084, 7011, 6851, 6587, 7013, 6986, 6023, 12, 0, 13, 0, 0, 0, 0, 0, 21]"
eigenvector,0.35,0.10991241821823228,0.9222182387964654,0.049803292729071184,0.09450306071879891,2855,3482,50525,95,"[103, 1239, 109, 124, 13, 12, 11, 1244, 824, 94, 890, 222, 278, 531, 561, 82, 6128, 6056, 6193, 6725, 6356, 6536, 6504, 6027, 24, 26, 18, 3, 0, 1, 2, 21]"
surprise_communities,0.35,0.6427607338497404,0.6496062992125985,0.021900725497189185,0.04237289772641956,381,26699,15049,39,"[121, 125, 122, 0, 13, 0, 4180, 4282, 4176, 4578, 4307, 5176, 2772, 2801, 2771, 2056, 2760, 1889, 6, 2, 5, 13, 0, 13]"
walktrap,0.35,0.18969027837917127,0.9515999235273457,0.03456697281105483,0.06671067302239711,1579,7755,40143,106,"[120, 1195, 125, 100, 13, 13, 13, 437, 405, 551, 3205, 2267, 483, 407, 6515, 5745, 6532, 3742, 4367, 6584, 6658, 7, 70, 2, 27, 0, 0, 0]"
leiden,0.4,0.11223948821704714,0.9544551990289752,0.06454515187566254,0.12091351239506339,3804,3357,56076,411,"[1010, 124, 1177, 123, 122, 13, 13, 13, 1209, 735, 182, 520, 137, 448, 422, 136, 526, 251, 4691, 6770, 5630, 6946, 6499, 6212, 6931, 6539, 5858, 255, 3, 88, 4, 5, 0, 0, 0, 56]"
louvain,0.4,0.10491708638308804,0.9401753558549176,0.06454631478133865,0.1207993342678454,3843,2868,56565,372,"[1036, 126, 1230, 125, 117, 13, 13, 11, 1172, 621, 154, 307, 123, 297, 218, 426, 298, 424, 4805, 6798, 5843, 6960, 6650, 6416, 6641, 6767, 5685, 229, 1, 35, 2, 10, 0, 0, 2, 93]"
greedy_modularity,0.4,0.08747620871267403,0.9692360959820735,0.05262753819862082,0.09983427917106784,2791,2125,51158,159,"[1197, 121, 121, 122, 13, 13, 13, 1191, 340, 236, 282, 264, 262, 157, 225, 359, 5086, 6716, 6801, 6683, 6372, 6910, 6840, 5750, 68, 6, 6, 5, 0, 0, 0, 74]"
label_propagation,0.4,0.05509142834504047,0.9934227589140291,0.03851890851130156,0.07416225465364902,1526,726,39365,32,"[1235, 127, 125, 13, 13, 13, 134, 80, 136, 116, 134, 126, 5292, 6872, 6811, 6518, 6933, 6939, 30, 0, 2, 0, 0, 0]"
infomap,0.4,0.19840089299384553,0.8772336112288185,0.06559457958730398,0.12206204797206589,3552,9099,50334,663,"[1066, 113, 1064, 114, 115, 12, 12, 11, 1045, 899, 1082, 983, 1096, 1041, 1004, 1076, 1045, 873, 4527, 5870, 5167, 5987, 5906, 5630, 5991, 6020, 5236, 199, 14, 201, 13, 12, 1, 1, 2, 220]"
df_node_similarity,0.4,0.07555266880902956,0.995169082125604,0.06559580784011049,0.12307896028052014,4160,690,58743,55,"[1251, 127, 1247, 127, 127, 13, 13, 13, 1242, 61, 81, 73, 79, 107, 53, 55, 87, 94, 5365, 6871, 6077, 7004, 6840, 6581, 7012, 6978, 6015, 14, 0, 18, 0, 0, 0, 0, 0, 23]"
