type,experiments,sources,threshold,comm_difference,avg_com_count,avg_time,avg_distance,avg_detected_sources,nr_of_missing_communities,TP,TN,FP,FN,SUM,TPR,TNR,PPV,ACC,F1
centrality-cm:betweenness:df_node_similarity,3,2,0.2,12.0,6.0,0.0588692824045817,2.0,13.333333333333334,12.0,1,198,39,5,209,0.16666666666666666,0.9753694581280788,0.025,0.9521531100478469,0.04347826086956522
rumor:leiden,3,2,0.2,16.0,7.333333333333333,0.019627094268798828,1.3333333333333333,28.333333333333332,16.0,2,199,83,4,209,0.3333333333333333,0.9802955665024631,0.023529411764705882,0.9617224880382775,0.04395604395604396
rumor:df_node_similarity,3,2,0.2,12.0,6.0,0.06838766733805339,1.6666666666666667,14.333333333333334,12.0,1,198,42,5,209,0.16666666666666666,0.9753694581280788,0.023255813953488372,0.9521531100478469,0.04081632653061224
jordan:leiden,3,2,0.2,16.0,7.333333333333333,0.012453079223632812,1.3333333333333333,42.666666666666664,16.0,2,199,126,4,209,0.3333333333333333,0.9802955665024631,0.015625,0.9617224880382775,0.029850746268656716
jordan:df_node_similarity,3,2,0.2,12.0,6.0,0.05770301818847656,1.6666666666666667,26.0,12.0,1,198,77,5,209,0.16666666666666666,0.9753694581280788,0.01282051282051282,0.9521531100478469,0.023809523809523808
netsleuth-cm:leiden,3,2,0.2,16.0,7.333333333333333,0.011190017064412435,2.0,10.666666666666666,16.0,2,199,30,4,209,0.3333333333333333,0.9802955665024631,0.0625,0.9617224880382775,0.10526315789473684
netsleuth-cm:df_node_similarity,3,2,0.2,12.0,6.0,0.05673774083455404,1.6666666666666667,8.0,12.0,2,199,22,4,209,0.3333333333333333,0.9802955665024631,0.08333333333333333,0.9617224880382775,0.13333333333333333
ensemble:leiden,3,2,0.2,16.0,7.333333333333333,0.04536064465840658,1.6666666666666667,12.666666666666666,16.0,1,198,37,5,209,0.16666666666666666,0.9753694581280788,0.02631578947368421,0.9521531100478469,0.045454545454545456
ensemble:df_node_similarity,3,2,0.2,12.0,6.0,0.23371410369873047,1.0,12.666666666666666,12.0,3,200,35,3,209,0.5,0.9852216748768473,0.07894736842105263,0.9712918660287081,0.13636363636363635
ensemble-centralities:leiden,3,2,0.2,16.0,7.333333333333333,0.021832784016927082,1.6666666666666667,32.0,16.0,1,198,95,5,209,0.16666666666666666,0.9753694581280788,0.010416666666666666,0.9521531100478469,0.0196078431372549
ensemble-centralities:df_node_similarity,3,2,0.2,12.0,6.0,0.16015243530273438,1.6666666666666667,20.333333333333332,12.0,1,198,60,5,209,0.16666666666666666,0.9753694581280788,0.01639344262295082,0.9521531100478469,0.02985074626865672
centrality-cm:betweenness:leiden,3,6,0.2,9.0,9.0,0.01939074198404948,5.0,39.333333333333336,13.0,3,234,115,15,267,0.16666666666666666,0.9397590361445783,0.025423728813559324,0.8876404494382022,0.044117647058823525
centrality-cm:betweenness:df_node_similarity,3,6,0.2,2.0,6.666666666666667,0.08777729670206706,7.0,20.333333333333332,6.0,0,231,61,18,267,0.0,0.927710843373494,0.0,0.8651685393258427,0
rumor:leiden,3,6,0.2,9.0,9.0,0.027983347574869793,5.0,36.666666666666664,13.0,3,234,107,15,267,0.16666666666666666,0.9397590361445783,0.02727272727272727,0.8876404494382022,0.046875
rumor:df_node_similarity,3,6,0.2,2.0,6.666666666666667,0.10091861089070638,6.0,20.0,6.0,1,232,59,17,267,0.05555555555555555,0.9317269076305221,0.016666666666666666,0.8726591760299626,0.02564102564102564
jordan:leiden,3,6,0.2,9.0,9.0,0.01984715461730957,3.6666666666666665,57.333333333333336,13.0,7,238,165,11,267,0.3888888888888889,0.9558232931726908,0.040697674418604654,0.9176029962546817,0.0736842105263158
