type,experiment,sources,detected,normalized,per_community,time,nr_of_empty_communities,error_distance,TP,TN,FP,FN,SUM,TPR,TNR,PPV,ACC,F1
ensembleRJN:louvain,2,"0,33","2,6,31",{},"{0: {8: 0.3823221930141704, 9: 0.48305313683663226, 15: 0.5525713504922706, 18: 0.4772719591863006, 22: 0.28205128205128205, 28: 0.5677817323014034, 29: 0.5641025641025641, 30: 0.5178135707248627, 31: 0.5923629582279236, 32: 0.38476199418369167, 33: 0.5077189301709751}, 1: {0: 0.39075678825933763, 1: 0.5454545454545454, 2: 0.5707070707070706, 7: 0.4512064453451557, 13: 0.4512064453451557, 19: 0.3697670514057618, 21: 0.3697670514057618}, 2: {4: 0.27777777777777773, 5: 0.5936398293713717, 6: 0.6381130812757458, 10: 0.5, 16: 0.5376002627133107}}",0.008732080459594727,1,2,0,19,3,2,23,0.0,0.9047619047619048,0.0,0.8260869565217391,0
ensembleRJN:greedy_modularity,2,"0,33","7,10,28",{},"{0: {32: 0.5401019180114144, 33: 0.5182208500140831, 8: 0.5751304303780196, 15: 0.4427996374604235, 18: 0.479643433743981, 22: 0.28205128205128205, 28: 0.6666666666666666, 29: 0.42635398794084806, 30: 0.5345369903325462, 31: 0.5747488253040952}, 1: {1: 0.49212501807929804, 2: 0.43964801112622776, 19: 0.4875, 21: 0.2856753632667606, 7: 0.6248051693904596, 9: 0.26666666666666666, 13: 0.4999463725407333}, 2: {0: 0.5970884116949264, 16: 0.30877050808530443, 4: 0.6862044040767561, 5: 0.6410256410256411, 6: 0.7367406278432918, 10: 0.75}}",0.009056329727172852,1,2,0,19,3,2,23,0.0,0.9047619047619048,0.0,0.8260869565217391,0
ensembleRJN:label_propagation,2,"0,33","16,21,33",{},"{0: {32: 0.5196518425479971, 33: 0.5659208614733674, 2: 0.43091787439613527, 8: 0.5398949453412061, 9: 0.31649413388543823, 13: 0.5085753690622324, 15: 0.42274394193498854, 18: 0.28047503185046474, 22: 0.426418124780583, 28: 0.5389785112540132, 29: 0.38197368033613904, 30: 0.41917174796898915, 31: 0.39901991912150797}, 1: {0: 0.6072752795750168, 1: 0.4228974748854067, 4: 0.28205128205128205, 7: 0.5042735042735043, 10: 0.6153846153846154, 19: 0.6666666666666666, 21: 0.6666666666666666}, 2: {16: 0.6666666666666666, 5: 0.19181741090160886, 6: 0.0}}",0.00838160514831543,1,1,1,20,2,1,23,0.5,0.9523809523809523,0.3333333333333333,0.9130434782608695,0.4
ensembleRJN:infomap,2,"0,33","1,6,28",{},"{0: {8: 0.5751304303780196, 15: 0.4427996374604235, 18: 0.479643433743981, 22: 0.28205128205128205, 28: 0.6666666666666666, 29: 0.42635398794084806, 30: 0.5345369903325462, 31: 0.5747488253040952, 32: 0.5401019180114144, 33: 0.5182208500140831}, 1: {0: 0.5929917515936736, 1: 0.7519898936063577, 2: 0.7102783022382644, 7: 0.49361855126888793, 9: 0.27130573600519453, 13: 0.7236842105263158, 19: 0.29904306220095694, 21: 0.5055784103527676}, 2: {4: 0.27777777777777773, 5: 0.5936398293713717, 6: 0.6381130812757458, 10: 0.5, 16: 0.5376002627133107}}",0.013267755508422852,1,2,0,19,3,2,23,0.0,0.9047619047619048,0.0,0.8260869565217391,0
ensembleRJN:surprise_communities,2,"0,33","2,6,8,9,28",{},"{0: {8: 0.6543589743589744, 15: 0.4275548734084049, 18: 0.4275548734084049, 22: 0.4275548734084049, 29: 0.37627282212635355, 30: 0.4408882067417382, 32: 0.5201476068729408, 33: 0.3333333333333333}, 1: {0: 0.39075678825933763, 1: 0.5454545454545454, 2: 0.5707070707070706, 7: 0.4512064453451557, 13: 0.4512064453451557, 19: 0.3697670514057618, 21: 0.3697670514057618}, 2: {4: 0.27777777777777773, 5: 0.5936398293713717, 6: 0.6381130812757458, 10: 0.5, 16: 0.5376002627133107}, 3: {28: 0.3333333333333333, 31: 0.3333333333333333}, 4: {9: 0.0}}",0.009481668472290039,3,2,0,19,5,2,23,0.0,0.9047619047619048,0.0,0.8260869565217391,0
ensembleRJN:walktrap,2,"0,33","2,6,31",{},"{0: {8: 0.3823221930141704, 9: 0.48305313683663226, 15: 0.5525713504922706, 18: 0.4772719591863006, 22: 0.28205128205128205, 28: 0.5677817323014034, 29: 0.5641025641025641, 30: 0.5178135707248627, 31: 0.5923629582279236, 32: 0.38476199418369167, 33: 0.5077189301709751}, 1: {0: 0.39075678825933763, 1: 0.5454545454545454, 2: 0.5707070707070706, 7: 0.4512064453451557, 13: 0.4512064453451557, 19: 0.3697670514057618, 21: 0.3697670514057618}, 2: {4: 0.27777777777777773, 5: 0.5936398293713717, 6: 0.6381130812757458, 10: 0.5, 16: 0.5376002627133107}}",0.008331537246704102,1,2,0,19,3,2,23,0.0,0.9047619047619048,0.0,0.8260869565217391,0
ensembleRJN:df_node_similarity,2,"0,33","6,31",{},"{0: {0: 0.5352573230905829, 1: 0.31033452807646356, 2: 0.28535542858518304, 4: 0.3886748930584078, 5: 0.39773658652812943, 6: 0.6718936678614099, 7: 0.4456757556334761, 10: 0.3948245011531897, 13: 0.4456757556334763, 16: 0.08008435778401414, 19: 0.4048752777362243, 21: 0.40487527773622417}, 1: {32: 0.38476199418369167, 33: 0.5077189301709751, 8: 0.3823221930141704, 9: 0.48305313683663226, 15: 0.5525713504922706, 18: 0.4772719591863006, 22: 0.28205128205128205, 28: 0.5677817323014034, 29: 0.5641025641025641, 30: 0.5178135707248627, 31: 0.5923629582279236}}",0.011298894882202148,0,2,0,19,2,2,23,0.0,0.9047619047619048,0.0,0.8260869565217391,0
ensembleRJN:leiden,3,"0,32,33","0,27",{},"{0: {2: 0.5336413166424617, 33: 0.6339019339019606, 32: 0.6284746673731249, 15: 0.2745098039215686, 27: 0.6666666666666666, 28: 0.5119661282874151}, 1: {0: 0.6666666666666666, 1: 0.37256381487049417, 4: 0.6666666666666666, 7: 0.47481165745613324, 10: 0.3333333333333333}}",0.007921934127807617,0,0,1,6,1,2,11,0.3333333333333333,0.75,0.5,0.6363636363636364,0.4
ensembleRJN:eigenvector,3,"0,32,33","1,10,33",{},"{0: {33: 0.6666666666666666, 32: 0.16240432892330844, 15: 0.5407239897513542, 27: 0.5129799247754031, 28: 0.30952380952380953}, 1: {0: 0.3333333333333333, 4: 0.3333333333333333, 10: 0.5251507442349422}, 2: {1: 0.3888888888888889, 2: 0.19181741090160886, 7: 0.3333333333333333}}",0.007887601852416992,1,3,1,6,2,2,11,0.3333333333333333,0.75,0.3333333333333333,0.6363636363636364,0.3333333333333333
ensembleRJN:louvain,3,"0,32,33","1,10,33",{},"{0: {33: 0.6666666666666666, 32: 0.16240432892330844, 15: 0.5407239897513542, 27: 0.5129799247754031, 28: 0.30952380952380953}, 1: {0: 0.3333333333333333, 4: 0.3333333333333333, 10: 0.5251507442349422}, 2: {1: 0.3888888888888889, 2: 0.19181741090160886, 7: 0.3333333333333333}}",0.006026506423950195,1,3,1,6,2,2,11,0.3333333333333333,0.75,0.3333333333333333,0.6363636363636364,0.3333333333333333
ensembleRJN:greedy_modularity,3,"0,32,33","1,10,33",{},"{0: {32: 0.16240432892330844, 33: 0.6666666666666666, 27: 0.5129799247754031, 28: 0.30952380952380953, 15: 0.5407239897513542}, 1: {1: 0.3888888888888889, 2: 0.19181741090160886, 7: 0.3333333333333333}, 2: {0: 0.3333333333333333, 10: 0.5251507442349422, 4: 0.3333333333333333}}",0.004901409149169922,1,3,1,6,2,2,11,0.3333333333333333,0.75,0.3333333333333333,0.6363636363636364,0.3333333333333333
ensembleRJN:label_propagation,3,"0,32,33","2,4",{},"{0: {0: 0.3387143839516616, 1: 0.3176301401762078, 2: 0.7358092742770328, 32: 0.5898281192187107, 33: 0.20893382558122728, 7: 0.5360063353952481, 15: 0.5925925925925926, 27: 0.41005291005291006, 28: 0.6131340499382615}, 1: {10: 0.0, 4: 0.3333333333333333}}",0.004859209060668945,1,0,0,5,2,3,11,0.0,0.625,0.0,0.45454545454545453,0
ensembleRJN:infomap,3,"0,32,33","0,27",{},"{0: {2: 0.5336413166424617, 33: 0.6339019339019606, 32: 0.6284746673731249, 15: 0.2745098039215686, 27: 0.6666666666666666, 28: 0.5119661282874151}, 1: {0: 0.6666666666666666, 1: 0.37256381487049417, 4: 0.6666666666666666, 7: 0.47481165745613324, 10: 0.3333333333333333}}",0.007512807846069336,0,0,1,6,1,2,11,0.3333333333333333,0.75,0.5,0.6363636363636364,0.4
ensembleRJN:surprise_communities,3,"0,32,33","2,4,27,28,32",{},"{0: {0: 0.05244483328461138, 1: 0.19444444444444445, 2: 0.5, 7: 0.37678383816337996}, 1: {33: 0.19181741090160886, 32: 0.4444444444444444, 15: 0.3333333333333333}, 2: {4: 0.3333333333333333, 10: 0.0}, 3: {28: 0.0}, 4: {27: 0.0}}",0.0074727535247802734,3,2,1,6,4,2,11,0.3333333333333333,0.75,0.2,0.6363636363636364,0.25
ensembleRJN:walktrap,3,"0,32,33","2,33",{},"{0: {0: 0.39475404494444916, 1: 0.23148148148148148, 2: 0.5370370370370371, 4: 0.4327141323333241, 7: 0.48148148148148157, 10: 0.4063361244218182}, 1: {33: 0.6666666666666666, 32: 0.16240432892330844, 15: 0.5407239897513542, 27: 0.5129799247754031, 28: 0.30952380952380953}}",0.004415035247802734,0,0,1,6,1,2,11,0.3333333333333333,0.75,0.5,0.6363636363636364,0.4
ensembleRJN:df_node_similarity,3,"0,32,33","2,4,33",{},"{0: {0: 0.05244483328461138, 1: 0.19444444444444445, 2: 0.5, 7: 0.37678383816337996}, 1: {10: 0.0, 4: 0.3333333333333333}, 2: {32: 0.16240432892330844, 33: 0.6666666666666666, 27: 0.5129799247754031, 28: 0.30952380952380953, 15: 0.5407239897513542}}",0.006586551666259766,1,2,1,6,2,2,11,0.3333333333333333,0.75,0.3333333333333333,0.6363636363636364,0.3333333333333333
ensembleRJN:leiden,4,"0,32,33","6,11,30",{},"{0: {15: 0.5773242594595914, 18: 0.47557851446147553, 20: 0.6018370971651578, 23: 0.5927426379775184, 25: 0.1525041823796376, 26: 0.46344529406150975, 27: 0.5731466385382522, 29: 0.6348598140973772, 30: 0.6544284380418834, 31: 0.3258192165755191, 32: 0.5177359653817186, 33: 0.6372541528298781}, 1: {0: 0.3923667277151511, 1: 0.30448717948717946, 11: 0.6666666666666666, 17: 0.40246646640024614, 19: 0.46095908033901356, 21: 0.46095908033901356}, 2: {4: 0.27777777777777773, 5: 0.5936398293713717, 6: 0.6381130812757458, 10: 0.5, 16: 0.5376002627133107}}",0.008551359176635742,1,3,0,17,3,3,23,0.0,0.85,0.0,0.7391304347826086,0
ensembleRJN:eigenvector,4,"0,32,33","6,11,30",{},"{0: {15: 0.5773242594595914, 18: 0.47557851446147553, 20: 0.6018370971651578, 23: 0.5927426379775184, 25: 0.1525041823796376, 26: 0.46344529406150975, 27: 0.5731466385382522, 29: 0.6348598140973772, 30: 0.6544284380418834, 31: 0.3258192165755191, 32: 0.5177359653817186, 33: 0.6372541528298781}, 1: {0: 0.3923667277151511, 1: 0.30448717948717946, 11: 0.6666666666666666, 17: 0.40246646640024614, 19: 0.46095908033901356, 21: 0.46095908033901356}, 2: {4: 0.27777777777777773, 5: 0.5936398293713717, 6: 0.6381130812757458, 10: 0.5, 16: 0.5376002627133107}}",0.009877443313598633,1,3,0,17,3,3,23,0.0,0.85,0.0,0.7391304347826086,0
ensembleRJN:louvain,4,"0,32,33","6,11,30",{},"{0: {15: 0.5773242594595914, 18: 0.47557851446147553, 20: 0.6018370971651578, 23: 0.5927426379775184, 25: 0.1525041823796376, 26: 0.46344529406150975, 27: 0.5731466385382522, 29: 0.6348598140973772, 30: 0.6544284380418834, 31: 0.3258192165755191, 32: 0.5177359653817186, 33: 0.6372541528298781}, 1: {0: 0.3923667277151511, 1: 0.30448717948717946, 11: 0.6666666666666666, 17: 0.40246646640024614, 19: 0.46095908033901356, 21: 0.46095908033901356}, 2: {4: 0.27777777777777773, 5: 0.5936398293713717, 6: 0.6381130812757458, 10: 0.5, 16: 0.5376002627133107}}",0.008285999298095703,1,3,0,17,3,3,23,0.0,0.85,0.0,0.7391304347826086,0
ensembleRJN:greedy_modularity,4,"0,32,33","5,30",{},"{0: {32: 0.5177359653817186, 33: 0.6372541528298781, 15: 0.5773242594595914, 18: 0.47557851446147553, 20: 0.6018370971651578, 23: 0.5927426379775184, 25: 0.1525041823796376, 26: 0.46344529406150975, 27: 0.5731466385382522, 29: 0.6348598140973772, 30: 0.6544284380418834, 31: 0.3258192165755191}, 1: {0: 0.6343458889275144, 1: 0.4112578337453572, 4: 0.609053196498096, 5: 0.7151722391084093, 6: 0.6046601750247559, 10: 0.6016212050113207, 11: 0.36028368794326243, 16: 0.24758118474789612, 17: 0.5477221915771303, 19: 0.6116473786013238, 21: 0.6116473786013238}}",0.008850336074829102,0,0,0,17,2,3,23,0.0,0.85,0.0,0.7391304347826086,0
ensembleRJN:label_propagation,4,"0,32,33","0,16,26",{},"{0: {0: 0.7205480177540299, 1: 0.4418170092897209, 4: 0.4263558187347846, 10: 0.47314422740420103, 11: 0.5566883736135598, 17: 0.3470588235294118, 19: 0.680392156862745, 21: 0.48389526335735344, 25: 0.21439145484605318, 31: 0.6239152643698623}, 1: {32: 0.30273099661863917, 33: 0.4695072734587454, 15: 0.517510152922691, 18: 0.39045487524828637, 20: 0.3333333333333333, 23: 0.4136420720613847, 26: 0.6388888888888888, 27: 0.42573357532935824, 29: 0.34634631631829693, 30: 0.33744414074872503}, 2: {16: 0.6666666666666666, 5: 0.19181741090160886, 6: 0.0}}",0.008109092712402344,1,3,1,18,2,2,23,0.3333333333333333,0.9,0.3333333333333333,0.8260869565217391,0.3333333333333333
ensembleRJN:infomap,4,"0,32,33","6,11,30",{},"{0: {15: 0.5773242594595914, 18: 0.47557851446147553, 20: 0.6018370971651578, 23: 0.5927426379775184, 25: 0.1525041823796376, 26: 0.46344529406150975, 27: 0.5731466385382522, 29: 0.6348598140973772, 30: 0.6544284380418834, 31: 0.3258192165755191, 32: 0.5177359653817186, 33: 0.6372541528298781}, 1: {0: 0.3923667277151511, 1: 0.30448717948717946, 11: 0.6666666666666666, 17: 0.40246646640024614, 19: 0.46095908033901356, 21: 0.46095908033901356}, 2: {4: 0.27777777777777773, 5: 0.5936398293713717, 6: 0.6381130812757458, 10: 0.5, 16: 0.5376002627133107}}",0.01092982292175293,1,3,0,17,3,3,23,0.0,0.85,0.0,0.7391304347826086,0
ensembleRJN:surprise_communities,4,"0,32,33","6,11,26,31",{},"{0: {15: 0.517510152922691, 18: 0.39045487524828637, 20: 0.3333333333333333, 23: 0.4136420720613847, 26: 0.6388888888888888, 27: 0.42573357532935824, 29: 0.34634631631829693, 30: 0.33744414074872503, 32: 0.30273099661863917, 33: 0.4695072734587454}, 1: {0: 0.3923667277151511, 1: 0.30448717948717946, 11: 0.6666666666666666, 17: 0.40246646640024614, 19: 0.46095908033901356, 21: 0.46095908033901356}, 2: {4: 0.27777777777777773, 5: 0.5936398293713717, 6: 0.6381130812757458, 10: 0.5, 16: 0.5376002627133107}, 3: {25: 0.3333333333333333, 31: 0.3333333333333333}}",0.009477615356445312,2,3,0,17,4,3,23,0.0,0.85,0.0,0.7391304347826086,0
ensembleRJN:walktrap,4,"0,32,33","6,11,30",{},"{0: {15: 0.5773242594595914, 18: 0.47557851446147553, 20: 0.6018370971651578, 23: 0.5927426379775184, 25: 0.1525041823796376, 26: 0.46344529406150975, 27: 0.5731466385382522, 29: 0.6348598140973772, 30: 0.6544284380418834, 31: 0.3258192165755191, 32: 0.5177359653817186, 33: 0.6372541528298781}, 1: {0: 0.3923667277151511, 1: 0.30448717948717946, 11: 0.6666666666666666, 17: 0.40246646640024614, 19: 0.46095908033901356, 21: 0.46095908033901356}, 2: {4: 0.27777777777777773, 5: 0.5936398293713717, 6: 0.6381130812757458, 10: 0.5, 16: 0.5376002627133107}}",0.008542776107788086,1,3,0,17,3,3,23,0.0,0.85,0.0,0.7391304347826086,0
ensembleRJN:df_node_similarity,4,"0,32,33","5,30",{},"{0: {32: 0.5177359653817186, 33: 0.6372541528298781, 15: 0.5773242594595914, 18: 0.47557851446147553, 20: 0.6018370971651578, 23: 0.5927426379775184, 25: 0.1525041823796376, 26: 0.46344529406150975, 27: 0.5731466385382522, 29: 0.6348598140973772, 30: 0.6544284380418834, 31: 0.3258192165755191}, 1: {0: 0.6343458889275144, 1: 0.4112578337453572, 4: 0.609053196498096, 5: 0.7151722391084093, 6: 0.6046601750247559, 10: 0.6016212050113207, 11: 0.36028368794326243, 16: 0.24758118474789612, 17: 0.5477221915771303, 19: 0.6116473786013238, 21: 0.6116473786013238}}",0.009815692901611328,0,0,0,17,2,3,23,0.0,0.85,0.0,0.7391304347826086,0
ensembleRJN:leiden,5,"0,32,33","2,6,14,31",{},"{0: {14: 0.6666666666666666, 15: 0.44692672490610424, 20: 0.44692672490610436, 22: 0.44692672490610436, 29: 0.4024822804616599, 32: 0.5116635280996394, 33: 0.3333333333333333}, 1: {0: 0.39231489464408714, 4: 0.4444444444444444, 6: 0.6759259259259259, 10: 0.38441084698414646, 19: 0.4512964559548409}, 2: {2: 0.6666666666666666, 9: 0.3333333333333333, 27: 0.6278878313298267}, 3: {28: 0.3333333333333333, 31: 0.3333333333333333}}",0.007447957992553711,2,3,0,11,4,3,17,0.0,0.7857142857142857,0.0,0.6470588235294118,0
ensembleRJN:eigenvector,5,"0,32,33","2,6,14,28",{},"{0: {9: 0.6152925544806133, 14: 0.6666666666666666, 15: 0.3333333333333333, 20: 0.5082019607752287, 22: 0.5082019607752287, 27: 0.5052257702990383, 29: 0.4605829131561811, 32: 0.3958413647859114, 33: 0.5082019607752287}, 1: {0: 0.39231489464408714, 4: 0.4444444444444444, 6: 0.6759259259259259, 10: 0.38441084698414646, 19: 0.4512964559548409}, 2: {28: 0.3333333333333333, 31: 0.3333333333333333}, 3: {2: 0.0}}",0.00954890251159668,2,3,0,11,4,3,17,0.0,0.7857142857142857,0.0,0.6470588235294118,0
ensembleRJN:louvain,5,"0,32,33","2,6,14,31",{},"{0: {14: 0.6666666666666666, 15: 0.44692672490610424, 20: 0.44692672490610436, 22: 0.44692672490610436, 29: 0.4024822804616599, 32: 0.5116635280996394, 33: 0.3333333333333333}, 1: {0: 0.39231489464408714, 4: 0.4444444444444444, 6: 0.6759259259259259, 10: 0.38441084698414646, 19: 0.4512964559548409}, 2: {2: 0.6666666666666666, 9: 0.3333333333333333, 27: 0.6278878313298267}, 3: {28: 0.3333333333333333, 31: 0.3333333333333333}}",0.007155895233154297,2,3,0,11,4,3,17,0.0,0.7857142857142857,0.0,0.6470588235294118,0
ensembleRJN:greedy_modularity,5,"0,32,33","2,6,28",{},"{0: {32: 0.40283536069990405, 33: 0.3678154637317126, 14: 0.48338539028365135, 15: 0.33413893708871023, 20: 0.2857142857142857, 22: 0.4994518307880013, 28: 0.6666666666666666, 29: 0.42496900490589357, 31: 0.43500317504042835}, 1: {0: 0.39231489464408714, 19: 0.4512964559548409, 4: 0.4444444444444444, 6: 0.6759259259259259, 10: 0.38441084698414646}, 2: {9: 0.3333333333333333, 2: 0.6666666666666666, 27: 0.6278878313298267}}",0.00689244270324707,1,3,0,11,3,3,17,0.0,0.7857142857142857,0.0,0.6470588235294118,0
ensembleRJN:label_propagation,5,"0,32,33","4,33",{},"{0: {32: 0.482822142873838, 33: 0.6099694450054531, 2: 0.37291980922240847, 9: 0.5749686807542204, 14: 0.555125022287955, 15: 0.3993770459194703, 19: 0.46955882093529827, 20: 0.23923469387755103, 22: 0.38896897676351855, 27: 0.4256125666032058, 28: 0.509562620867274, 29: 0.5309013605442177, 31: 0.33889022235166405}, 1: {0: 0.6666666666666666, 10: 0.47267885756530875, 4: 0.950933737580991, 6: 0.3076923076923077}}",0.006262302398681641,0,0,1,12,1,2,17,0.3333333333333333,0.8571428571428571,0.5,0.7647058823529411,0.4
ensembleRJN:infomap,5,"0,32,33","6,15",{},"{0: {2: 0.4549242371219962, 9: 0.43659743788315114, 14: 0.2408963585434174, 15: 0.5742296918767508, 20: 0.4650362113576938, 22: 0.46503621135769374, 27: 0.5238597407694584, 28: 0.5672771077162371, 29: 0.4258205250831841, 31: 0.4398261273240803, 32: 0.5584183122546892, 33: 0.5017585351055661}, 1: {0: 0.39231489464408714, 4: 0.4444444444444444, 6: 0.6759259259259259, 10: 0.38441084698414646, 19: 0.4512964559548409}}",0.008255243301391602,0,0,0,11,2,3,17,0.0,0.7857142857142857,0.0,0.6470588235294118,0
ensembleRJN:surprise_communities,5,"0,32,33","2,4,14,19,28",{},"{0: {14: 0.6666666666666666, 15: 0.44692672490610424, 20: 0.44692672490610436, 22: 0.44692672490610436, 29: 0.4024822804616599, 32: 0.5116635280996394, 33: 0.3333333333333333}, 1: {0: 0.6666666666666666, 4: 0.950933737580991, 6: 0.3076923076923077, 10: 0.47267885756530875}, 2: {2: 0.6666666666666666, 9: 0.3333333333333333, 27: 0.6278878313298267}, 3: {28: 0.3333333333333333, 31: 0.3333333333333333}, 4: {19: 0.0}}",0.008561849594116211,3,3,0,11,5,3,17,0.0,0.7857142857142857,0.0,0.6470588235294118,0
ensembleRJN:walktrap,5,"0,32,33","6,15",{},"{0: {2: 0.4549242371219962, 9: 0.43659743788315114, 14: 0.2408963585434174, 15: 0.5742296918767508, 20: 0.4650362113576938, 22: 0.46503621135769374, 27: 0.5238597407694584, 28: 0.5672771077162371, 29: 0.4258205250831841, 31: 0.4398261273240803, 32: 0.5584183122546892, 33: 0.5017585351055661}, 1: {0: 0.39231489464408714, 4: 0.4444444444444444, 6: 0.6759259259259259, 10: 0.38441084698414646, 19: 0.4512964559548409}}",0.006367206573486328,0,0,0,11,2,3,17,0.0,0.7857142857142857,0.0,0.6470588235294118,0
ensembleRJN:df_node_similarity,5,"0,32,33","2,6,27,28",{},"{0: {32: 0.3515365720931645, 33: 0.5104910285974137, 9: 0.4170514755351697, 14: 0.5090760644232731, 15: 0.4799944626717625, 20: 0.4530873152714359, 22: 0.2857142857142857, 28: 0.6722689075630252, 29: 0.5182102053662535, 31: 0.4183722035793365}, 1: {0: 0.39231489464408714, 19: 0.4512964559548409, 4: 0.4444444444444444, 6: 0.6759259259259259, 10: 0.38441084698414646}, 2: {2: 0.0}, 3: {27: 0.0}}",0.009624958038330078,2,3,0,11,4,3,17,0.0,0.7857142857142857,0.0,0.6470588235294118,0
ensembleRJN:leiden,6,"0,2,32,33","13,24,26",{},"{0: {15: 0.3393939393939394, 18: 0.4556308021804334, 22: 0.34428219770402063, 23: 0.46424349042778384, 26: 0.6428571428571429, 29: 0.38065071761859776, 32: 0.4122914556015171, 33: 0.48796248639172396}, 1: {0: 0.5310215235851915, 2: 0.31764164013194746, 3: 0.3, 5: 0.26009202450199637, 6: 0.5333333333333333, 8: 0.5085245890952317, 12: 0.5542414870283788, 13: 0.559659826092835}, 2: {24: 0.9561158341375346, 27: 0.39999999999999997, 31: 0.0}}",0.007279634475708008,1,0,0,11,3,4,19,0.0,0.7333333333333333,0.0,0.5789473684210527,0
ensembleRJN:eigenvector,6,"0,2,32,33","13,29",{},"{0: {15: 0.5356013237772634, 18: 0.6223100966703968, 22: 0.5352666066532009, 23: 0.47475889549077427, 24: 0.12431426084253595, 26: 0.41598599587154855, 27: 0.5198484688246562, 29: 0.6653429304211136, 31: 0.33763547613138084, 32: 0.496270061785047, 33: 0.6636260342667835}, 1: {0: 0.5310215235851915, 2: 0.31764164013194746, 3: 0.3, 5: 0.26009202450199637, 6: 0.5333333333333333, 8: 0.5085245890952317, 12: 0.5542414870283788, 13: 0.559659826092835}}",0.008099794387817383,0,0,0,11,2,4,19,0.0,0.7333333333333333,0.0,0.5789473684210527,0
ensembleRJN:louvain,6,"0,2,32,33","13,22,24",{},"{0: {15: 0.6478340924270832, 18: 0.5899903832037512, 22: 0.6666666666666666, 23: 0.5308203839905369, 26: 0.45864556043102644, 27: 0.5356280762982287, 29: 0.328525641025641, 32: 0.41000585345250884, 33: 0.5946215825191804}, 1: {0: 0.5310215235851915, 2: 0.31764164013194746, 3: 0.3, 5: 0.26009202450199637, 6: 0.5333333333333333, 8: 0.5085245890952317, 12: 0.5542414870283788, 13: 0.559659826092835}, 2: {24: 0.3333333333333333, 31: 0.3333333333333333}}",0.00710606575012207,1,0,0,11,3,4,19,0.0,0.7333333333333333,0.0,0.5789473684210527,0
